"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"Mexico","🇲🇽","2022-12-31","true","426","B09LNFRHGN","3","Solicite un negro noche y llego rosado, revise y esta con 90% de bateria y un golpe bastante fuerte en la parte inferior.",,,,,,,,,,,,,"One person found this helpful","No es el color solicitado",,"Reviewed in Mexico 🇲🇽 on December 31, 2022","Service Provider: UnlockedColor: PinkSize: 256GB"
"Mexico","🇲🇽","2023-03-27","true","427","B09LNFRHGN","2","No era el color que dice en la descripción de la publicación. Ahí viene anunciado como rosa y llegó en color blanco. Traía de vida un 88% de batería. Traía algunos detalles estéticos (rayón en la pantalla) y algunos leves en las esquinas.",,,,,,,,,,,,,"","no era el color y traía 88% batería vida",,"Reviewed in Mexico 🇲🇽 on March 27, 2023","Service Provider: UnlockedColor: StarlightSize: 256GB"
"Mexico","🇲🇽","2023-02-04","true","428","B09LNFRHGN","2","El producto no coincide con el color, se sobrecslienta al cargar y esta graquelado de una esquina😡😡. Primera vez que me sucede esto.",,,,,,,,,,,,,"","Disgustada",,"Reviewed in Mexico 🇲🇽 on February 4, 2023","Service Provider: UnlockedColor: StarlightSize: 128GB"
"Canada","🇨🇦","2022-12-19","true","429","B09LNFRHGN","1","I didn’t use it.I just returned it because I made a mistake in the order",,,,,,,,,,,,,"","I don’t like the phone",,"Reviewed in Canada 🇨🇦 on December 19, 2022","Service Provider: UnlockedColor: MidnightSize: 128GB"
"Mexico","🇲🇽","2023-02-27","true","430","B09LNFRHGN","1","Llegó con falla de la antena, me da red inestable y casi nunca pasa de 4G, vivo en MTY, probé con diferentes chips y fue el mismo problema con todos, fue vendido y enviado por Amazon USA, no recomiendo",,,,,,,,,,,,,"One person found this helpful","Falla de la antena",,"Reviewed in Mexico 🇲🇽 on February 27, 2023","Service Provider: UnlockedColor: MidnightSize: 128GB"
"United States","🇺🇸","2022-09-25","true","331","B09LNFRHGN","5","i appreceate the certainty","https://m.media-amazon.com/images/I/71KQmGK1HZL._SY88.jpg","https://m.media-amazon.com/images/I/81SnUt4AAsL._SY88.jpg",,,,,,,,,,,"","it works Fine.","https://www.amazon.com/gp/customer-reviews/RFO1ST3SFG12/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on September 25, 2022","Service Provider: UnlockedColor: GreenSize: 128GB"
"United States","🇺🇸","2022-12-19","true","332","B09LNFRHGN","5","Exactly as advertised.","https://m.media-amazon.com/images/I/71KQmGK1HZL._SY88.jpg","https://m.media-amazon.com/images/I/81SnUt4AAsL._SY88.jpg",,,,,,,,,,,"","Good Value","https://www.amazon.com/gp/customer-reviews/R3UR0QFXEEUVTD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on December 19, 2022","Service Provider: UnlockedColor: PinkSize: 128GB"
"United States","🇺🇸","2023-04-11","true","333","B09LNFRHGN","4","I love the phone I was skeptical about it at first but once it arrived it was awesome","https://m.media-amazon.com/images/I/71KQmGK1HZL._SY88.jpg","https://m.media-amazon.com/images/I/81SnUt4AAsL._SY88.jpg",,,,,,,,,,,"","Quality","https://www.amazon.com/gp/customer-reviews/RX3L9KPX3UDJ8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on April 11, 2023","Service Provider: UnlockedColor: GreenSize: 128GB"
"United States","🇺🇸","2022-12-20","true","334","B09LNFRHGN","5","Only thing I dislike is when I play iMessage games it does a lot of glitching ,other than that works amazing just like new","https://m.media-amazon.com/images/I/71KQmGK1HZL._SY88.jpg","https://m.media-amazon.com/images/I/81SnUt4AAsL._SY88.jpg",,,,,,,,,,,"","Love it!!","https://www.amazon.com/gp/customer-reviews/RRUQNSPIMX1C3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on December 20, 2022","Service Provider: UnlockedColor: PinkSize: 128GB"
"United States","🇺🇸","2022-09-24","true","335","B09LNFRHGN","5","It came fast and in great condition, you cant even tell it’s a renewed phone!","https://m.media-amazon.com/images/I/71KQmGK1HZL._SY88.jpg","https://m.media-amazon.com/images/I/81SnUt4AAsL._SY88.jpg",,,,,,,,,,,"One person found this helpful","Almost like new","https://www.amazon.com/gp/customer-reviews/R2VUH38N0KYLUD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on September 24, 2022","Service Provider: UnlockedColor: PinkSize: 128GB"
"United States","🇺🇸","2022-08-29","true","336","B09LNFRHGN","5","It is a refurbished device, yes. But it's still great!. I've had it for two months now, didn't come with any scratches, hasn't had any weird glitch, and has responded great to all the stuff i download it there ! (getting a 128gb iPhone for less than $900 sounds like a fair deal knowing how over priced iphones are lol). The only thing is that the charger wasn't the original one but hey at least it brought a charger and a phone in perfect condition! It is also unlocked and i will finish it paying in December (I got it with klarna), which I feel it's fair compared to the iPhone 11 i got from at&t in 2019 and finished paying in December 2021 with the monthly payments being $150 lol.","https://m.media-amazon.com/images/I/71KQmGK1HZL._SY88.jpg","https://m.media-amazon.com/images/I/81SnUt4AAsL._SY88.jpg",,,,,,,,,,,"4 people found this helpful","Overall it's been worth the price!","https://www.amazon.com/gp/customer-reviews/R2I5N98Q82SM6V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on August 29, 2022","Service Provider: UnlockedColor: PinkSize: 128GB"
"United States","🇺🇸","2022-08-28","true","337","B09LNFRHGN","5","Worth it seems brand new definitely worth it and can’t beat the price","https://m.media-amazon.com/images/I/71KQmGK1HZL._SY88.jpg","https://m.media-amazon.com/images/I/81SnUt4AAsL._SY88.jpg",,,,,,,,,,,"","Worth it","https://www.amazon.com/gp/customer-reviews/R2KRJPP8HRW4PT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on August 28, 2022","Service Provider: UnlockedColor: MidnightSize: 128GB"
"United States","🇺🇸","2023-01-26","true","338","B09LNFRHGN","5","I was a little nervous that this phone wouldn’t come with the MAX CAPACITY..but it came with 100%. this phone is super good, no scratches or dents, and setup was super easy. 10/10 recommendation","https://m.media-amazon.com/images/I/71KQmGK1HZL._SY88.jpg","https://m.media-amazon.com/images/I/81SnUt4AAsL._SY88.jpg",,,,,,,,,,,"One person found this helpful","Good phone 4 Good price","https://www.amazon.com/gp/customer-reviews/R17NXJU8W041MT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on January 26, 2023","Service Provider: T-MobileColor: PinkSize: 128GB"
"United States","🇺🇸","2023-04-01","true","339","B09LNFRHGN","5","El teléfono estaba en muy buena condiciones, parecía revien comprado a Apple. Teléfono estaba sin ningún rayón ni peladura. Vida de la batería estaba en 100%. Celular no recalentado y estaba en 10/10. Al momento de la entrega fue a tiempo. Muy buen productor y calidad del vendedor.","https://m.media-amazon.com/images/I/71KQmGK1HZL._SY88.jpg","https://m.media-amazon.com/images/I/81SnUt4AAsL._SY88.jpg",,,,,,,,,,,"","Excelente condición","https://www.amazon.com/gp/customer-reviews/R1NU45QSVC2OXE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on April 1, 2023","Service Provider: UnlockedColor: BlueSize: 128GB"
"United States","🇺🇸","2022-11-17","true","340","B09LNFRHGN","5","Phone works beautifully! Shipped fast. (ordered ""new"" condition)","https://m.media-amazon.com/images/I/71KQmGK1HZL._SY88.jpg","https://m.media-amazon.com/images/I/81SnUt4AAsL._SY88.jpg",,,,,,,,,,,"","Loop Mobile!","https://www.amazon.com/gp/customer-reviews/R5X77GR6JBVYF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on November 17, 2022","Service Provider: UnlockedColor: MidnightSize: 128GB"
"United States",,"2022-07-12","true","281","B09LNFRHGN","1","The phone doesn’t seem to be properly rehabbed. The battery sucks, it’s brand new and doesn’t hold a charge all day and I’m not using it constantly, it’s either an inferior battery or it wasn’t replaced. Not at all satisfied with the Amazon rebuild. I don’t recommend it.",,,,,,,,,,,,,"4 people found this helpful","The camera freezes, it doesn’t ring all the time","https://www.amazon.com/gp/customer-reviews/R2VBI1I4JLZ9UN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on July 12, 2022","Service Provider: VerizonColor: GreenSize: 128GB"
"United States",,"2022-10-08","true","282","B09LNFRHGN","1","The battery life can be rated at 5%. The phone received is not worth the money paid. I will like to return the phone please",,,,,,,,,,,,,"","The phone has issues. The phone battery is bad and I will like to return it.","https://www.amazon.com/gp/customer-reviews/R320KSX2UXU224/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on October 8, 2022","Service Provider: UnlockedColor: MidnightSize: 256GB"
"United States",,"2022-06-11","true","283","B09LNFRHGN","1","This product looked brand new. It was easy to transfer my services. The phone would not stay on. When ever I use facial ID or put my pin in it tried to shut down. I used it for one day before going back to my old device and sent it back!",,,,,,,,,,,,,"11 people found this helpful","No good","https://www.amazon.com/gp/customer-reviews/R2Y063O5TLKM74/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on June 11, 2022","Service Provider: UnlockedColor: BlueSize: 128GB"
"United States",,"2022-10-03","true","284","B09LNFRHGN","1","Keeps turning off with no warning then struggles to turn back on.",,,,,,,,,,,,,"One person found this helpful","Turning itself off out of nowhere","https://www.amazon.com/gp/customer-reviews/R1GNSFT9WN527L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on October 3, 2022","Service Provider: UnlockedColor: StarlightSize: 512GB"
"United States",,"2022-11-15","true","285","B09LNFRHGN","1","Don’t buy",,,,,,,,,,,,,"One person found this helpful","The phone didn’t work","https://www.amazon.com/gp/customer-reviews/R348CDXF972ROL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on November 15, 2022","Service Provider: UnlockedColor: MidnightSize: 512GB"
"United States",,"2022-07-10","true","286","B09LNFRHGN","1","The phone was not compatible with Boost Mobile's 5G Network and it arrived with scratches on the top right corner and bottom left corner of the screen.",,,,,,,,,,,,,"5 people found this helpful","Not Unlocked & Had Scratches","https://www.amazon.com/gp/customer-reviews/R3T7KXQQZ3EJ3B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on July 10, 2022","Service Provider: UnlockedColor: BlueSize: 128GB"
"United States",,"2022-10-13","true","287","B09LNFRHGN","1","Q es robado",,,,,,,,,,,,,"2 people found this helpful","Es robado , salió desbloqueado y acá salió en black List","https://www.amazon.com/gp/customer-reviews/R4NFNEO8WW6YZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on October 13, 2022","Service Provider: UnlockedColor: PinkSize: 128GB"
"United States",,"2022-05-06","true","288","B09LNFRHGN","1","Couldn't set up phone due to internals damaged. No help offered had to do it on my own. Brought back to manufacturer and they honored factory warranty luckily.",,,,,,,,,,,,,"5 people found this helpful","Refurbished phone but came broken","https://www.amazon.com/gp/customer-reviews/R2JBO8Q5DJNEWZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on May 6, 2022","Service Provider: UnlockedColor: PinkSize: 128GB"
"United States",,"2022-12-07","false","289","B09LNFRHGN","4","I love using the phone it has some good things about it. I love making videos for people to look at or watch. Has problems working at times and like hard time when I am on call to hear me when I Face-Time. Also, it’s not that bad but, recommend Android Phone instead of an iPhone because it has some better quality. I think the iPhone 13 is a good choice to have as a phone. The good qualities that go good with the phone is that it is good for taking a picture of things. I love to use the phone because you can play games that you want and be talking, texting also doing other things on your phone as to having any other phone. Some of the other phones are different but, I think this would be the best choice for you to have. The phone is the best thing to order things also it is fun to be watching videos and other things. You will love it but, also have some bad things about it that you won’t like about it.",,,,,,,,,,,,,"","iPhone","https://www.amazon.com/gp/customer-reviews/RN5ONWJO7VD6F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on December 7, 2022","Service Provider: UnlockedColor: PinkSize: 128GB"
"United States",,"2022-03-26","true","290","B09LNFRHGN","1","Good phone but it wasn’t fully unlocked ☹️",,,,,,,,,,,,,"14 people found this helpful","Good phone but it wasn’t fully unlocked.☹️","https://www.amazon.com/gp/customer-reviews/R3791G85RI6REQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on March 26, 2022","Service Provider: UnlockedColor: BlueSize: 128GB"
"United States",,"2023-02-04","true","111","B09LNFRHGN","5","","https://m.media-amazon.com/images/I/61AMErhl5hL._SY88.jpg",,,,,,,,,,,,"","perfect","https://www.amazon.com/gp/customer-reviews/R38ZS86MG7XLA6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on February 4, 2023","Service Provider: UnlockedColor: StarlightSize: 128GB"
"United States",,"2023-01-27","true","112","B09LNFRHGN","5","Loved the phone, great price, great product. Thank you!","https://m.media-amazon.com/images/I/61AMErhl5hL._SY88.jpg",,,,,,,,,,,,"","Great product!","https://www.amazon.com/gp/customer-reviews/R1PD0NWWMQ37FR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on January 27, 2023","Service Provider: UnlockedColor: StarlightSize: 128GB"
"United States",,"2023-02-10","true","113","B09LNFRHGN","3","It is like new. Zero cosmetic flaws and everything is working as expected! Battery is not great.","https://m.media-amazon.com/images/I/61AMErhl5hL._SY88.jpg",,,,,,,,,,,,"","Excellent Quality but battery is poor","https://www.amazon.com/gp/customer-reviews/R2VR6FP7WLCBG3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on February 10, 2023","Service Provider: UnlockedColor: StarlightSize: 128GB"
"United States",,"2022-08-22","true","114","B09LNFRHGN","4","This is my First experience with an iPhone I had a 13 mini and I just couldn’t handle the smallness of it so I sent it back and got the 13 and I really like the size of it it fits my hand good.. really in love with this phone! Technology can s amazing!","https://m.media-amazon.com/images/I/61AMErhl5hL._SY88.jpg",,,,,,,,,,,,"5 people found this helpful","Love this phone","https://www.amazon.com/gp/customer-reviews/R2YFO0Y2MR81SN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on August 22, 2022","Service Provider: UnlockedColor: PinkSize: 256GB"
"United States",,"2023-01-21","true","115","B09LNFRHGN","5","En muy buenas condiciones, venía con cable y cubo cargador, calidad de 10","https://m.media-amazon.com/images/I/61AMErhl5hL._SY88.jpg",,,,,,,,,,,,"","Recomendado","https://www.amazon.com/gp/customer-reviews/R3P7GUTNK86M6D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on January 21, 2023","Service Provider: UnlockedColor: PinkSize: 256GB"
"United States",,"2022-12-20","true","116","B09LNFRHGN","5","This phone came in excellent condition with 100% battery health. No noticeable scratches on the screen or the phone itself. Phones powered on just fine. Have been using it for a couple days now with no issues","https://m.media-amazon.com/images/I/61AMErhl5hL._SY88.jpg",,,,,,,,,,,,"4 people found this helpful","Like new","https://www.amazon.com/gp/customer-reviews/R2FCUCA1PDOQYZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on December 20, 2022","Service Provider: UnlockedColor: PinkSize: 128GB"
"United States",,"2022-12-22","true","117","B09LNFRHGN","5","Was able to make a simple request through AT&T to unlock this phone and it worked.  It's a nice phone.  Was just frustrating that I had to fight to make it work.","https://m.media-amazon.com/images/I/61AMErhl5hL._SY88.jpg",,,,,,,,,,,,"4 people found this helpful","Phone was not unlocked.","https://www.amazon.com/gp/customer-reviews/R3Q07A8J2UKTDM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on December 22, 2022","Service Provider: UnlockedColor: GreenSize: 128GB"
"United States",,"2023-01-07","true","118","B09LNFRHGN","3","The seller said that it a Verizon network phone. After three attempts with straight talk they told me that this phone is not a straight talk phone. And proceeds to get smart with me about what network it is or isn't on.","https://m.media-amazon.com/images/I/61AMErhl5hL._SY88.jpg",,,,,,,,,,,,"One person found this helpful","Not a verizon compatability phone.","https://www.amazon.com/gp/customer-reviews/R135427PJ6SGYN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on January 7, 2023","Service Provider: VerizonColor: MidnightSize: 128GB"
"United States",,"2022-09-24","true","119","B09LNFRHGN","4","I was surprised, I honestly didn’t expect it to look this new, and the battery life is at 100%. This is definitely worth it!!","https://m.media-amazon.com/images/I/61AMErhl5hL._SY88.jpg",,,,,,,,,,,,"6 people found this helpful","Looks brand new","https://www.amazon.com/gp/customer-reviews/R1M0JFSFI0UA4U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on September 24, 2022","Service Provider: UnlockedColor: MidnightSize: 128GB"
"United States",,"2023-01-10","true","120","B09LNFRHGN","5","Mine came in almost perfect condition there is a little scratch on the side but it’s hardly noticeable 100% would Recommend","https://m.media-amazon.com/images/I/61AMErhl5hL._SY88.jpg",,,,,,,,,,,,"","Amazing phone","https://www.amazon.com/gp/customer-reviews/R3C1MFUQ1DG3LL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on January 10, 2023","Service Provider: UnlockedColor: RedSize: 128GB"
